lot_id,row_index,yield_outcome,test_timestamp,feature_id,module,tool_id,value,zscore_vs_pass,direction,severity
LOT_1018,1017,PASS,2008-09-22T21:31:00,F126,etch,etch-tool-06,2.21100000,3.60265620,high,high
LOT_1018,1017,PASS,2008-09-22T21:31:00,F130,etch,etch-tool-02,-3.44900000,-2.31451731,low,medium
LOT_1019,1018,PASS,2008-09-22T22:15:00,F123,etch,etch-tool-03,5.98500000,2.26436250,high,medium
LOT_1019,1018,PASS,2008-09-22T22:15:00,F126,etch,etch-tool-06,2.21100000,3.60265620,high,high
LOT_1019,1018,PASS,2008-09-22T22:15:00,F130,etch,etch-tool-02,-3.44900000,-2.31451731,low,medium
LOT_1020,1019,PASS,2008-09-22T22:17:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1027,1026,PASS,2008-09-23T07:58:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1027,1026,PASS,2008-09-23T07:58:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1028,1027,PASS,2008-09-23T08:11:00,F029,lithography,lithography-tool-05,76.96670000,2.13449714,high,medium
LOT_1028,1027,PASS,2008-09-23T08:11:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1028,1027,PASS,2008-09-23T08:11:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1029,1028,PASS,2008-09-23T09:43:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1029,1028,PASS,2008-09-23T09:43:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1030,1029,FAIL,2008-09-23T11:14:00,F123,etch,etch-tool-03,5.76000000,2.01795812,high,medium
LOT_1030,1029,FAIL,2008-09-23T11:14:00,F126,etch,etch-tool-06,1.86700000,2.38734692,high,medium
LOT_1034,1033,PASS,2008-09-23T12:31:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1034,1033,PASS,2008-09-23T12:31:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1034,1033,PASS,2008-09-23T12:31:00,F349,implant,implant-tool-05,0.11650000,8.91593134,high,high
LOT_1035,1034,PASS,2008-09-23T12:46:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1035,1034,PASS,2008-09-23T12:46:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1041,1040,PASS,2008-09-23T18:36:00,F123,etch,etch-tool-03,5.97000000,2.24793554,high,medium
LOT_1041,1040,PASS,2008-09-23T18:36:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_1041,1040,PASS,2008-09-23T18:36:00,F130,etch,etch-tool-02,-3.44900000,-2.31451731,low,medium
LOT_1041,1040,PASS,2008-09-23T18:36:00,F131,etch,etch-tool-03,0.50420000,-2.86192696,low,medium
LOT_1043,1042,PASS,2008-09-23T20:18:00,F123,etch,etch-tool-03,5.97000000,2.24793554,high,medium
LOT_1043,1042,PASS,2008-09-23T20:18:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_1043,1042,PASS,2008-09-23T20:18:00,F130,etch,etch-tool-02,-3.44900000,-2.31451731,low,medium
LOT_1043,1042,PASS,2008-09-23T20:18:00,F131,etch,etch-tool-03,0.50420000,-2.86192696,low,medium
LOT_1044,1043,PASS,2008-09-23T20:59:00,F122,etch,etch-tool-02,15.58000000,-2.14998560,low,medium
LOT_1046,1045,PASS,2008-09-23T22:25:00,F122,etch,etch-tool-02,15.58000000,-2.14998560,low,medium
LOT_1048,1047,PASS,2008-09-24T02:44:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_1049,1048,PASS,2008-09-24T03:32:00,F130,etch,etch-tool-02,-3.54300000,-2.39056119,low,medium
LOT_1051,1050,PASS,2008-09-24T05:13:00,F029,lithography,lithography-tool-05,76.87780000,2.10874530,high,medium
LOT_1051,1050,PASS,2008-09-24T05:13:00,F123,etch,etch-tool-03,5.76000000,2.01795812,high,medium
LOT_1051,1050,PASS,2008-09-24T05:13:00,F126,etch,etch-tool-06,1.86700000,2.38734692,high,medium
LOT_1052,1051,PASS,2008-09-24T05:22:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_1053,1052,PASS,2008-09-24T06:13:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1053,1052,PASS,2008-09-24T06:13:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1053,1052,PASS,2008-09-24T06:13:00,F181,etch,etch-tool-05,11.28000000,-2.33943711,low,medium
LOT_1053,1052,PASS,2008-09-24T06:13:00,F317,implant,implant-tool-05,3.63780000,-2.30872976,low,medium
LOT_1053,1052,PASS,2008-09-24T06:13:00,F349,implant,implant-tool-05,0.10150000,7.46554670,high,high
LOT_1053,1052,PASS,2008-09-24T06:13:00,F453,cmp,cmp-tool-05,3.19210000,-2.34893672,low,medium
LOT_1054,1053,PASS,2008-09-24T06:14:00,F104,etch,etch-tool-08,-0.01850000,-2.86858752,low,medium
LOT_1054,1053,PASS,2008-09-24T06:14:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1054,1053,PASS,2008-09-24T06:14:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1056,1055,PASS,2008-09-24T10:10:00,F122,etch,etch-tool-02,15.58000000,-2.14998560,low,medium
LOT_1058,1057,PASS,2008-09-24T10:59:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_1059,1058,PASS,2008-09-24T11:47:00,F104,etch,etch-tool-08,-0.01790000,-2.66815839,low,medium
LOT_1059,1058,PASS,2008-09-24T11:47:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_1062,1061,PASS,2008-09-24T13:01:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1062,1061,PASS,2008-09-24T13:01:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1065,1064,PASS,2008-09-24T15:42:00,F130,etch,etch-tool-02,-3.77900000,-2.58147987,low,medium
LOT_1066,1065,PASS,2008-09-24T15:43:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_1066,1065,PASS,2008-09-24T15:43:00,F130,etch,etch-tool-02,-3.11900000,-2.04755475,low,medium
LOT_1070,1069,PASS,2008-09-25T01:05:00,F126,etch,etch-tool-06,2.46500000,4.50000666,high,high
LOT_1070,1069,PASS,2008-09-25T01:05:00,F181,etch,etch-tool-05,27.35000000,2.47873427,high,medium
LOT_1070,1069,PASS,2008-09-25T01:05:00,F453,cmp,cmp-tool-05,7.84900000,2.68359190,high,medium
LOT_1072,1071,PASS,2008-09-25T06:21:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1080,1079,PASS,2008-09-25T11:55:00,F104,etch,etch-tool-08,-0.01840000,-2.83518266,low,medium
LOT_1084,1083,PASS,2008-09-25T15:12:00,F181,etch,etch-tool-05,31.87000000,3.83393866,high,high
LOT_1084,1083,PASS,2008-09-25T15:12:00,F317,implant,implant-tool-05,9.87240000,3.78149478,high,high
LOT_1084,1083,PASS,2008-09-25T15:12:00,F453,cmp,cmp-tool-05,8.72170000,3.62668446,high,high
LOT_1107,1106,PASS,2008-09-26T15:36:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1112,1111,PASS,2008-09-26T19:38:00,F104,etch,etch-tool-08,-0.01720000,-2.43432442,low,medium
LOT_1113,1112,PASS,2008-09-26T19:45:00,F029,lithography,lithography-tool-05,76.75560000,2.07334737,high,medium
LOT_1113,1112,PASS,2008-09-26T19:45:00,F317,implant,implant-tool-05,8.93840000,2.86912354,high,medium
LOT_1115,1114,PASS,2008-09-26T20:23:00,F317,implant,implant-tool-05,8.42240000,2.36507262,high,medium
LOT_1118,1117,PASS,2008-09-27T00:17:00,F349,implant,implant-tool-05,0.07730000,5.12559281,high,high
LOT_1121,1120,PASS,2008-09-27T10:10:00,F317,implant,implant-tool-05,8.69400000,2.63038314,high,medium
LOT_1122,1121,PASS,2008-09-27T10:13:00,F029,lithography,lithography-tool-05,77.08890000,2.16989507,high,medium
LOT_1123,1122,PASS,2008-09-27T11:04:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1124,1123,PASS,2008-09-27T11:45:00,F432,cmp,cmp-tool-08,120.72750000,3.12762331,high,high
LOT_1125,1124,PASS,2008-09-27T11:54:00,F104,etch,etch-tool-08,-0.00190000,2.67661821,high,medium
LOT_1125,1124,PASS,2008-09-27T11:54:00,F511,test,test-tool-07,221.62160000,4.67540223,high,high
LOT_1128,1127,PASS,2008-09-27T12:36:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1132,1131,PASS,2008-09-27T14:05:00,F029,lithography,lithography-tool-05,76.90000000,2.11517602,high,medium
LOT_1135,1134,PASS,2008-09-27T15:30:00,F349,implant,implant-tool-05,0.09130000,6.47928514,high,high
LOT_1141,1140,PASS,2008-09-27T21:45:00,F181,etch,etch-tool-05,9.40000000,-2.90310620,low,medium
LOT_1141,1140,PASS,2008-09-27T21:45:00,F317,implant,implant-tool-05,2.78820000,-3.13865546,low,high
LOT_1141,1140,PASS,2008-09-27T21:45:00,F453,cmp,cmp-tool-05,2.67090000,-2.91217706,low,medium
LOT_1149,1148,PASS,2008-09-28T07:52:00,F029,lithography,lithography-tool-05,76.87780000,2.10874530,high,medium
LOT_1150,1149,PASS,2008-09-28T08:40:00,F104,etch,etch-tool-08,-0.01640000,-2.16708559,low,medium
LOT_1151,1150,PASS,2008-09-28T08:41:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1152,1151,FAIL,2008-09-28T09:50:00,F104,etch,etch-tool-08,0.00620000,5.38241137,high,high
LOT_1156,1155,PASS,2008-09-28T17:55:00,F317,implant,implant-tool-05,9.25240000,3.17585220,high,high
LOT_1166,1165,PASS,2008-09-28T23:54:00,F104,etch,etch-tool-08,-0.01700000,-2.36751471,low,medium
LOT_1169,1168,PASS,2008-09-29T03:50:00,F104,etch,etch-tool-08,-0.01600000,-2.03346617,low,medium
LOT_1174,1173,PASS,2008-09-29T09:15:00,F317,implant,implant-tool-05,8.32940000,2.27422623,high,medium
LOT_1176,1175,PASS,2008-09-29T11:53:00,F125,etch,etch-tool-05,15.52000000,-2.39301551,low,medium
LOT_1176,1175,PASS,2008-09-29T11:53:00,F181,etch,etch-tool-05,28.90000000,2.94346144,high,medium
LOT_1176,1175,PASS,2008-09-29T11:53:00,F317,implant,implant-tool-05,9.12870000,3.05501674,high,high
LOT_1176,1175,PASS,2008-09-29T11:53:00,F453,cmp,cmp-tool-05,7.74870000,2.57520163,high,medium
LOT_1177,1176,PASS,2008-09-29T12:25:00,F125,etch,etch-tool-05,15.52000000,-2.39301551,low,medium
LOT_1178,1177,PASS,2008-09-29T14:03:00,F125,etch,etch-tool-05,15.52000000,-2.39301551,low,medium
LOT_1180,1179,PASS,2008-09-29T14:08:00,F125,etch,etch-tool-05,15.52000000,-2.39301551,low,medium
LOT_1185,1184,PASS,2008-09-29T21:26:00,F122,etch,etch-tool-02,15.53000000,-2.65194120,low,medium
LOT_1185,1184,PASS,2008-09-29T21:26:00,F125,etch,etch-tool-05,15.43000000,-3.18529891,low,high
LOT_1187,1186,PASS,2008-09-29T22:13:00,F125,etch,etch-tool-05,15.52000000,-2.39301551,low,medium
LOT_1196,1195,PASS,2008-09-30T14:20:00,F122,etch,etch-tool-02,15.53000000,-2.65194120,low,medium
LOT_1196,1195,PASS,2008-09-30T14:20:00,F125,etch,etch-tool-05,15.43000000,-3.18529891,low,high
LOT_1199,1198,PASS,2008-09-30T15:26:00,F029,lithography,lithography-tool-05,77.34440000,2.24390628,high,medium
LOT_1206,1205,PASS,2008-09-30T21:42:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1207,1206,PASS,2008-09-30T23:34:00,F317,implant,implant-tool-05,8.18610000,2.13424465,high,medium
LOT_1218,1217,PASS,2008-10-01T14:22:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_1220,1219,PASS,2008-10-01T16:43:00,F130,etch,etch-tool-02,-3.07200000,-2.00953281,low,medium
LOT_1221,1220,PASS,2008-10-01T19:57:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_1222,1221,PASS,2008-10-01T21:15:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1222,1221,PASS,2008-10-01T21:15:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1223,1222,PASS,2008-10-01T21:50:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1223,1222,PASS,2008-10-01T21:50:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1224,1223,PASS,2008-10-01T22:47:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1224,1223,PASS,2008-10-01T22:47:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1228,1227,FAIL,2008-10-02T03:17:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1228,1227,FAIL,2008-10-02T03:17:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1228,1227,FAIL,2008-10-02T03:17:00,F511,test,test-tool-07,210.59600000,4.36705910,high,high
LOT_1231,1230,PASS,2008-10-02T04:23:00,F181,etch,etch-tool-05,27.75000000,2.59866386,high,medium
LOT_1231,1230,PASS,2008-10-02T04:23:00,F317,implant,implant-tool-05,8.06840000,2.01927024,high,medium
LOT_1231,1230,PASS,2008-10-02T04:23:00,F453,cmp,cmp-tool-05,7.98670000,2.83239887,high,medium
LOT_1232,1231,PASS,2008-10-02T04:24:00,F317,implant,implant-tool-05,8.67590000,2.61270228,high,medium
LOT_1233,1232,PASS,2008-10-02T06:49:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1233,1232,PASS,2008-10-02T06:49:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1235,1234,PASS,2008-10-02T07:58:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1235,1234,PASS,2008-10-02T07:58:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1243,1242,FAIL,2008-10-02T14:10:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1243,1242,FAIL,2008-10-02T14:10:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1243,1242,FAIL,2008-10-02T14:10:00,F349,implant,implant-tool-05,0.11930000,9.18666981,high,high
LOT_1247,1246,PASS,2008-10-02T15:58:00,F453,cmp,cmp-tool-05,7.31930000,2.11116595,high,medium
LOT_1248,1247,PASS,2008-10-02T16:32:00,F181,etch,etch-tool-05,26.41000000,2.19689972,high,medium
LOT_1248,1247,PASS,2008-10-02T16:32:00,F317,implant,implant-tool-05,8.21790000,2.16530825,high,medium
LOT_1248,1247,PASS,2008-10-02T16:32:00,F453,cmp,cmp-tool-05,7.50710000,2.31411402,high,medium
LOT_1256,1255,PASS,2008-10-02T21:33:00,F317,implant,implant-tool-05,8.66600000,2.60303154,high,medium
LOT_1260,1259,PASS,2008-10-02T23:32:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1260,1259,PASS,2008-10-02T23:32:00,F125,etch,etch-tool-05,16.08000000,2.53674781,high,medium
LOT_1261,1260,PASS,2008-10-03T00:24:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1261,1260,PASS,2008-10-03T00:24:00,F125,etch,etch-tool-05,16.08000000,2.53674781,high,medium
LOT_1263,1262,PASS,2008-10-03T02:41:00,F181,etch,etch-tool-05,25.81000000,2.01700533,high,medium
LOT_1263,1262,PASS,2008-10-03T02:41:00,F317,implant,implant-tool-05,8.22050000,2.16784804,high,medium
LOT_1270,1269,PASS,2008-10-03T08:35:00,F181,etch,etch-tool-05,26.84000000,2.32582404,high,medium
LOT_1270,1269,PASS,2008-10-03T08:35:00,F453,cmp,cmp-tool-05,7.67170000,2.49199076,high,medium
LOT_1271,1270,PASS,2008-10-03T09:30:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1271,1270,PASS,2008-10-03T09:30:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1272,1271,PASS,2008-10-03T11:40:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1272,1271,PASS,2008-10-03T11:40:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1273,1272,PASS,2008-10-03T12:31:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1273,1272,PASS,2008-10-03T12:31:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1274,1273,PASS,2008-10-03T18:45:00,F130,etch,etch-tool-02,2.45800000,2.46411249,high,medium
LOT_1275,1274,PASS,2008-10-03T19:23:00,F130,etch,etch-tool-02,2.45800000,2.46411249,high,medium
LOT_1276,1275,PASS,2008-10-03T19:23:00,F130,etch,etch-tool-02,2.45800000,2.46411249,high,medium
LOT_1277,1276,PASS,2008-10-03T20:11:00,F130,etch,etch-tool-02,2.45800000,2.46411249,high,medium
LOT_1278,1277,PASS,2008-10-03T20:26:00,F130,etch,etch-tool-02,2.45800000,2.46411249,high,medium
LOT_1279,1278,PASS,2008-10-03T20:35:00,F511,test,test-tool-07,136.91930000,2.30660851,high,medium
LOT_1280,1279,PASS,2008-10-03T20:46:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1280,1279,PASS,2008-10-03T20:46:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1281,1280,PASS,2008-10-03T21:15:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1281,1280,PASS,2008-10-03T21:15:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1283,1282,PASS,2008-10-03T22:08:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1283,1282,PASS,2008-10-03T22:08:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1287,1286,PASS,2008-10-04T01:49:00,F181,etch,etch-tool-05,10.27000000,-2.64225933,low,medium
LOT_1287,1286,PASS,2008-10-04T01:49:00,F317,implant,implant-tool-05,3.25480000,-2.68286058,low,medium
LOT_1287,1286,PASS,2008-10-04T01:49:00,F453,cmp,cmp-tool-05,2.93010000,-2.63206981,low,medium
LOT_1293,1292,PASS,2008-10-04T15:16:00,F349,implant,implant-tool-05,0.09500000,6.83704669,high,high
LOT_1295,1294,PASS,2008-10-04T18:15:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1295,1294,PASS,2008-10-04T18:15:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1300,1299,PASS,2008-10-04T19:54:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1300,1299,PASS,2008-10-04T19:54:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1300,1299,PASS,2008-10-04T19:54:00,F317,implant,implant-tool-05,8.23630000,2.18328216,high,medium
LOT_1301,1300,PASS,2008-10-04T20:39:00,F104,etch,etch-tool-08,-0.01700000,-2.36751471,low,medium
LOT_1301,1300,PASS,2008-10-04T20:39:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1301,1300,PASS,2008-10-04T20:39:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1303,1302,FAIL,2008-10-04T23:18:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1303,1302,FAIL,2008-10-04T23:18:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1304,1303,FAIL,2008-10-05T00:33:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1304,1303,FAIL,2008-10-05T00:33:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1306,1305,PASS,2008-10-05T01:35:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1306,1305,PASS,2008-10-05T01:35:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1307,1306,PASS,2008-10-05T04:01:00,F181,etch,etch-tool-05,26.70000000,2.28384868,high,medium
LOT_1307,1306,PASS,2008-10-05T04:01:00,F317,implant,implant-tool-05,8.51570000,2.45621206,high,medium
LOT_1307,1306,PASS,2008-10-05T04:01:00,F453,cmp,cmp-tool-05,7.34520000,2.13915506,high,medium
LOT_1309,1308,PASS,2008-10-05T04:48:00,F181,etch,etch-tool-05,27.49000000,2.52070962,high,medium
LOT_1309,1308,PASS,2008-10-05T04:48:00,F317,implant,implant-tool-05,8.06880000,2.01966098,high,medium
LOT_1309,1308,PASS,2008-10-05T04:48:00,F453,cmp,cmp-tool-05,7.46200000,2.26537622,high,medium
LOT_1317,1316,PASS,2008-10-05T10:00:00,F181,etch,etch-tool-05,25.83000000,2.02300181,high,medium
LOT_1325,1324,FAIL,2008-10-05T15:30:00,F122,etch,etch-tool-02,16.02000000,2.26722365,high,medium
LOT_1325,1324,FAIL,2008-10-05T15:30:00,F125,etch,etch-tool-05,16.08000000,2.53674781,high,medium
LOT_1327,1326,PASS,2008-10-05T16:15:00,F181,etch,etch-tool-05,11.76000000,-2.19552160,low,medium
LOT_1327,1326,PASS,2008-10-05T16:15:00,F453,cmp,cmp-tool-05,3.35890000,-2.16868252,low,medium
LOT_1328,1327,FAIL,2008-10-05T16:37:00,F130,etch,etch-tool-02,2.45800000,2.46411249,high,medium
LOT_1331,1330,PASS,2008-10-05T18:59:00,F181,etch,etch-tool-05,12.31000000,-2.03061841,low,medium
LOT_1331,1330,PASS,2008-10-05T18:59:00,F453,cmp,cmp-tool-05,3.49860000,-2.01771423,low,medium
LOT_1338,1337,PASS,2008-10-06T01:27:00,F317,implant,implant-tool-05,8.56130000,2.50075609,high,medium
LOT_1342,1341,PASS,2008-10-06T03:31:00,F317,implant,implant-tool-05,8.73420000,2.66965222,high,medium
LOT_1344,1343,FAIL,2008-10-06T03:57:00,F122,etch,etch-tool-02,16.07000000,2.76917924,high,medium
LOT_1344,1343,FAIL,2008-10-06T03:57:00,F125,etch,etch-tool-05,16.09000000,2.62477929,high,medium
LOT_1344,1343,FAIL,2008-10-06T03:57:00,F349,implant,implant-tool-05,0.05360000,2.83398507,high,medium
LOT_1347,1346,PASS,2008-10-06T05:24:00,F317,implant,implant-tool-05,8.24300000,2.18982701,high,medium
LOT_1350,1349,PASS,2008-10-06T06:49:00,F029,lithography,lithography-tool-05,76.93330000,2.12482210,high,medium
LOT_1355,1354,PASS,2008-10-06T08:24:00,F317,implant,implant-tool-05,8.11240000,2.06225133,high,medium
LOT_1356,1355,PASS,2008-10-06T08:57:00,F029,lithography,lithography-tool-05,76.65560000,2.04438016,high,medium
LOT_1364,1363,FAIL,2008-10-06T13:38:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1364,1363,FAIL,2008-10-06T13:38:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1364,1363,FAIL,2008-10-06T13:38:00,F181,etch,etch-tool-05,26.71000000,2.28684692,high,medium
LOT_1364,1363,FAIL,2008-10-06T13:38:00,F317,implant,implant-tool-05,8.80150000,2.73539375,high,medium
LOT_1364,1363,FAIL,2008-10-06T13:38:00,F453,cmp,cmp-tool-05,7.29030000,2.07982679,high,medium
LOT_1373,1372,PASS,2008-10-06T17:35:00,F029,lithography,lithography-tool-05,77.90000000,2.40484808,high,medium
LOT_1381,1380,PASS,2008-10-06T21:48:00,F181,etch,etch-tool-05,27.05000000,2.38878707,high,medium
LOT_1381,1380,PASS,2008-10-06T21:48:00,F317,implant,implant-tool-05,9.46790000,3.38636184,high,high
LOT_1381,1380,PASS,2008-10-06T21:48:00,F453,cmp,cmp-tool-05,7.42970000,2.23047088,high,medium
LOT_1383,1382,PASS,2008-10-06T23:03:00,F029,lithography,lithography-tool-05,76.65560000,2.04438016,high,medium
LOT_1384,1383,PASS,2008-10-07T01:46:00,F181,etch,etch-tool-05,26.83000000,2.32282580,high,medium
LOT_1384,1383,PASS,2008-10-07T01:46:00,F317,implant,implant-tool-05,8.56330000,2.50270978,high,medium
LOT_1384,1383,PASS,2008-10-07T01:46:00,F453,cmp,cmp-tool-05,7.37030000,2.16627964,high,medium
LOT_1385,1384,PASS,2008-10-07T03:29:00,F317,implant,implant-tool-05,9.09820000,3.02522303,high,high
LOT_1389,1388,PASS,2008-10-07T08:25:00,F029,lithography,lithography-tool-05,76.60000000,2.02827440,high,medium
LOT_1395,1394,PASS,2008-10-07T10:10:00,F181,etch,etch-tool-05,27.26000000,2.45175011,high,medium
LOT_1395,1394,PASS,2008-10-07T10:10:00,F453,cmp,cmp-tool-05,7.81280000,2.64447198,high,medium
LOT_1396,1395,PASS,2008-10-07T10:51:00,F029,lithography,lithography-tool-05,77.22220000,2.20850835,high,medium
LOT_1397,1396,PASS,2008-10-07T11:15:00,F181,etch,etch-tool-05,25.97000000,2.06497717,high,medium
LOT_1397,1396,PASS,2008-10-07T11:15:00,F317,implant,implant-tool-05,8.18890000,2.13697981,high,medium
LOT_1400,1399,PASS,2008-10-07T12:40:00,F029,lithography,lithography-tool-05,77.12220000,2.17954115,high,medium
LOT_1401,1400,FAIL,2008-10-07T13:10:00,F122,etch,etch-tool-02,16.03000000,2.36761477,high,medium
LOT_1401,1400,FAIL,2008-10-07T13:10:00,F125,etch,etch-tool-05,16.07000000,2.44871632,high,medium
LOT_1401,1400,FAIL,2008-10-07T13:10:00,F349,implant,implant-tool-05,0.22000000,18.92358538,high,high
LOT_1402,1401,PASS,2008-10-07T13:48:00,F317,implant,implant-tool-05,8.72760000,2.66320506,high,medium
LOT_1414,1413,PASS,2008-10-08T05:38:00,F029,lithography,lithography-tool-05,77.12220000,2.17954115,high,medium
LOT_1415,1414,PASS,2008-10-08T06:25:00,F029,lithography,lithography-tool-05,77.05560000,2.16024899,high,medium
LOT_1419,1418,PASS,2008-10-08T09:01:00,F317,implant,implant-tool-05,8.18140000,2.12965349,high,medium
LOT_1424,1423,PASS,2008-10-08T13:38:00,F317,implant,implant-tool-05,8.90790000,2.83932983,high,medium
LOT_1426,1425,PASS,2008-10-08T15:37:00,F317,implant,implant-tool-05,8.13720000,2.08647703,high,medium
LOT_1429,1428,PASS,2008-10-08T17:31:00,F317,implant,implant-tool-05,9.28880000,3.21140928,high,high
LOT_1445,1444,PASS,2008-10-09T15:56:00,F317,implant,implant-tool-05,8.54950000,2.48922935,high,medium
LOT_1445,1444,PASS,2008-10-09T15:56:00,F511,test,test-tool-07,174.09880000,3.34637444,high,high
LOT_1446,1445,PASS,2008-10-10T10:05:00,F317,implant,implant-tool-05,8.68830000,2.62481514,high,medium
LOT_1451,1450,PASS,2008-10-10T15:50:00,F317,implant,implant-tool-05,8.15370000,2.10259494,high,medium
LOT_1451,1450,PASS,2008-10-10T15:50:00,F453,cmp,cmp-tool-05,7.24340000,2.02914380,high,medium
LOT_1452,1451,PASS,2008-10-10T20:02:00,F181,etch,etch-tool-05,25.84000000,2.02600005,high,medium
LOT_1452,1451,PASS,2008-10-10T20:02:00,F317,implant,implant-tool-05,8.15940000,2.10816294,high,medium
LOT_1453,1452,PASS,2008-10-10T21:03:00,F022,lithography,lithography-tool-06,-4416.50000000,2.05516596,high,medium
